state,Month,rainfall_anomaly,temp_anomaly,solar_anomaly,windspeed_anomaly,month_num,temp_anomaly_lowess,rainfall_anomaly_lowess,solar_anomaly_lowess,windspeed_anomaly_lowess
SA,2014-01-01,-0.4581603788632954,1.276622173625352,2.150116922769154,0.2611467848697222,1388534400.0,0.23272134953701387,0.32266590563815056,0.17931230046058635,0.21001647769380907
SA,2014-02-01,0.979353561393634,-0.3573322947911847,-0.344311537155324,0.2650326444256583,1391212800.0,0.21481447748751134,0.29954427799857664,0.04256654596136585,0.1504637260743733
SA,2014-03-01,-0.0393142460466954,-0.2257750042662003,0.3352413270830503,-0.193260440924635,1393632000.0,0.20679022745949438,0.2673247497342807,-0.061445740545508325,0.10111276459621049
SA,2014-04-01,0.5152314460204416,-0.5786543177777544,-0.6938600476413797,0.1609497796496031,1396310400.0,0.19982293243469887,0.21807766370667736,-0.15379911474113447,0.050009862651926695
SA,2014-05-01,0.2177048161344405,1.2630615639486038,-0.4004080498117428,-0.4510453015597852,1398902400.0,0.20114138377725457,0.1539341302395335,-0.21838565018586067,0.0033396242473555135
SA,2014-06-01,0.6292045168883406,0.1784307604650514,-0.6444504261202084,0.6930003004067644,1401580800.0,0.2864830407303863,0.04515876682516124,-0.23842963092389413,-0.04350204364579325
SA,2014-07-01,-0.0407259123194481,-0.2225079215325092,-0.6715793520114647,-0.0029258639737816,1404172800.0,0.5178431384683477,-0.09356660263644713,-0.13355654430704048,-0.0687008258822572
SA,2014-08-01,-1.055407449384083,0.3179043255869054,0.5370994018931494,-0.9664944935752886,1406851200.0,0.6571806597025039,-0.22455679188714803,0.010251482070555335,-0.08126694218841363
SA,2014-09-01,-0.6092044055356663,1.6366022659832922,0.4537989002356717,-0.0620506714168245,1409529600.0,0.5641470019928779,-0.3427762190621424,0.17609139945443,-0.06734419209188137
SA,2014-10-01,-0.4354785701958258,1.4826572843913013,0.5269206561393956,-0.2455520759193294,1412121600.0,0.35537979386700325,-0.40367928452941926,0.2961280604441813,-0.04062046901762141
SA,2014-11-01,-0.39272081870993,1.0537165568237654,-0.0734348640145157,0.0103128654588067,1414800000.0,0.0782841528268631,-0.3939009078029171,0.37623034825067525,-0.010013135530386916
SA,2014-12-01,-0.398622257066796,-1.5606772154331772,1.0738909510457797,0.0330053784343187,1417392000.0,-0.30875734527427845,-0.33139866174417953,0.3791661826069071,0.029958788414265133
SA,2015-01-01,0.2851318957641637,-1.8503564643817505,-0.7718059108804382,0.2588283672536837,1420070400.0,-0.8195866678839409,-0.24346387110805243,0.30119549169996235,0.07778983877609044
SA,2015-02-01,-0.6685687269550445,1.781977156652566,1.1989433538361745,0.1073755178582693,1422748800.0,-1.2210345259351512,-0.17062909943780244,0.19422123821063683,0.1147025271513103
SA,2015-03-01,-0.2492032554342991,-1.498582861303568,0.5210161620843045,0.0228454654388299,1425168000.0,-1.3739454501976227,-0.14879987586116428,0.1028683689935751,0.10978934029156089
SA,2015-04-01,0.5538651419003513,-2.947045230983832,-0.8947881522165364,0.2909184569146381,1427846400.0,-1.342037862070659,-0.15507141191510912,-0.020430188482357954,0.06586998087872574
SA,2015-05-01,-0.0174570821298116,-1.2088322859080591,-0.1287374559719065,0.1832876227081259,1430438400.0,-1.2334021615234316,-0.16601173739523742,-0.14781399210207805,0.006378289464278094
SA,2015-06-01,-0.448859714003946,-0.277688580115555,-0.2595489101909915,-0.1487572909357819,1433116800.0,-1.033716672932883,-0.18037624214000406,-0.21290939024534297,-0.06062236066874903
SA,2015-07-01,-0.2861139936539964,-1.0700591739594998,-0.3976577833840035,-0.2820466735879483,1435708800.0,-0.6586050771024686,-0.2258455769195257,-0.12180206976402103,-0.1257712984108345
SA,2015-08-01,-0.1250300082159037,-0.7456970914380463,-0.7507848165553755,-0.1455089427254785,1438387200.0,-0.20248501642047226,-0.27776984946320693,0.13096144532257614,-0.17682278589652028
SA,2015-09-01,-0.4842897890974886,-0.069168164124207,0.4366551093859847,-0.3905630708384135,1441065600.0,0.17471469532530137,-0.29050551311355277,0.4123473608595819,-0.19150402674689213
SA,2015-10-01,-0.4383953150588463,2.703255896645768,0.9784450078155196,-0.2756937334983966,1443657600.0,0.35704230791344266,-0.26233085272818973,0.611710503260957,-0.1748750025138485
SA,2015-11-01,0.0674249169051461,0.6141868562520613,1.4506958549397844,0.0704814614754605,1446336000.0,0.4147766000998847,-0.19887026370079686,0.735721042675419,-0.14843640993863633
SA,2015-12-01,-0.5602650723253576,2.4019448895262627,1.7921412193405644,-0.1620209948193496,1448928000.0,0.42666558923629994,-0.10397953223989384,0.7600038803234916,-0.12882666880068774
SA,2016-01-01,0.0487808739084225,-0.3865039240212517,-0.4071835681799278,-0.0069204452772781,1451606400.0,0.38004672594787964,0.006959968305090552,0.7182055630777315,-0.11707337222466414
SA,2016-02-01,0.1802190523808139,-0.975152371858666,0.7788975312880096,-0.0550808074199409,1454284800.0,0.24025752356913396,0.1263318424539003,0.5935780569477633,-0.11996782371235798
SA,2016-03-01,0.5069706234550077,-0.1464150996144404,-1.2307806589857044,-0.3150495985512709,1456790400.0,0.09059509369699213,0.25873286655108596,0.4152177711125665,-0.0970232552435193
SA,2016-04-01,-0.7113718743675908,0.8566580059161844,1.050460213796546,-0.1695850123942639,1459468800.0,-0.022126444373810207,0.3905568758296851,0.25925698722169727,-0.058305556362425355
SA,2016-05-01,0.5040487526185518,0.5700708169484194,0.1772018229654754,0.667243318910649,1462060800.0,-0.036318625890626434,0.4602076741953697,0.19471194045471238,-0.04647640399667356
SA,2016-06-01,0.9265652350855011,-0.4625117082811858,-0.0992479017998171,0.5503361422380135,1464739200.0,-0.16562470779923458,0.4994045160921702,0.0975412802372688,-0.02332597656141004
SA,2016-07-01,0.6590356187969189,-0.5399152993982632,-0.109558475142947,0.1073098308951498,1467331200.0,-0.5027537675246008,0.5264175175190073,-0.009281767127181133,0.02185447884142279
SA,2016-08-01,0.0501050484207554,0.3950119532356382,0.2861188652540622,-0.1401789494640146,1470009600.0,-0.8590377215041285,0.5186835380464178,-0.08802786575351654,0.04824285048360535
SA,2016-09-01,1.9346817852488365,-1.9917346467683783,-1.872785251696213,0.0864064244238402,1472688000.0,-1.0315152549976594,0.5103239608214448,-0.17356908039148372,0.01332099349738067
SA,2016-10-01,0.7384597069023914,-3.0498768613634084,-0.1768776568975418,0.7094574478901876,1475280000.0,-1.0790527151207552,0.4909181169498267,-0.2598591905859165,-0.04384756488535231
SA,2016-11-01,-0.322243860745434,-1.365767316266254,0.7911161133656783,-0.0013057697269021,1477958400.0,-1.0713994908870226,0.4603254986457513,-0.3373073579707134,-0.0854496297736472
SA,2016-12-01,0.9364473685370184,-0.5419765546234707,-1.624670414734375,-0.1088724689948588,1480550400.0,-0.9030656345164519,0.4310217581044107,-0.3736246358797003,-0.10945373113039916
SA,2017-01-01,0.6408923710372871,-0.135548890089705,-0.2409353763321959,-0.4681337885763934,1483228800.0,-0.5776415228363286,0.34665938756346854,-0.36851314718213707,-0.1490419714882967
SA,2017-02-01,-0.0545831204020328,-0.9324516661299532,-0.7908954688688645,-0.1589156151729067,1485907200.0,-0.2759922570608342,0.22809484783859701,-0.3283375892051863,-0.20258795417617975
SA,2017-03-01,0.0171125340393869,1.6853396818485358,-0.0092146096178105,0.1496507836192728,1488326400.0,-0.06096457468951209,0.09364918142930685,-0.21569072454240273,-0.2344232058744811
SA,2017-04-01,0.235030118626075,-0.450087871425989,-0.5343829234583488,-0.3270116736981387,1491004800.0,0.13887692862085763,-0.016647658232124225,-0.02143443606889042,-0.2118647180260842
SA,2017-05-01,-0.4461888746293695,-0.0846832814122287,0.5952813718145435,-0.4852669638657007,1493596800.0,0.26213047989923993,-0.03314741151204926,0.10291976814323184,-0.15320195205960666
SA,2017-06-01,-0.9638312412494228,0.7730390283033941,0.6525833604630761,-1.1396713346234306,1496275200.0,0.3192729073373993,-0.016483260690443525,0.17810393915746378,-0.0949750357319693
SA,2017-07-01,0.1407402810469347,1.0760942863787015,0.505441561115509,-0.0549021105644662,1498867200.0,0.3132450574370569,-0.0018321512044540311,0.18750051776647775,-0.06606144890788762
SA,2017-08-01,0.5356728671834599,-0.2427540332166806,-0.2102440516172858,0.3171668281314401,1501545600.0,0.33263830681536527,0.03931163568889934,0.08563558600156744,-0.027659603451669335
SA,2017-09-01,-0.0103114143204272,0.6480022659833046,0.1174727989864941,0.5223771150621265,1504224000.0,0.28800394919441896,0.11085733101924802,-0.09930231782492914,0.011999759109812817
SA,2017-10-01,0.0940561973330585,-0.63246946722915,-0.1056876026479862,-0.0721313925314675,1506816000.0,0.24291230879122652,0.10644001699537481,-0.2858893942377042,0.0005339237884578912
SA,2017-11-01,0.2494923648604434,1.234436500593226,-1.2853644259293413,-0.133943880526778,1509494400.0,0.24369970971137364,0.017706575056623697,-0.4203827811351874,-0.02973314013835516
SA,2017-12-01,0.1661112439091664,-1.2395011722707174,-0.3294569533884796,-0.1256914437941647,1512086400.0,0.3065366260912124,-0.08368351555337787,-0.44362591483660213,-0.05324166541445845
SA,2018-01-01,-0.4971517546211181,1.0613085067097678,-0.733267916180715,-0.0485069178280763,1514764800.0,0.38180685460570735,-0.17803236919733192,-0.3655496690697286,-0.0396756127106142
SA,2018-02-01,-0.4462917947266232,0.5189377155762606,-0.871371472865384,-0.1545497524034784,1517443200.0,0.38647109255441914,-0.2630783010324768,-0.23368204005196752,-0.00986909891479626
SA,2018-03-01,-0.2387321703140908,0.2061312120684064,0.3858037812419858,0.3348822802470952,1519862400.0,0.3436986199020642,-0.32275746080967066,-0.08349823893189162,0.019990254349072648
SA,2018-04-01,-0.6155414652277186,3.118886987522327,1.0721019720476974,0.0448398229507995,1522540800.0,0.3334900116174743,-0.3418607885958927,0.0895072698466232,0.06013077951566991
SA,2018-05-01,-0.249095203049305,-0.5305328274563407,-0.2390726868384547,0.0769475891464681,1525132800.0,0.2990652013955344,-0.3024094797352946,0.24918586199111076,0.08769262140151785
SA,2018-06-01,-0.1594618894086019,-0.1895919367848844,0.3501831159528006,0.0420662384759862,1527811200.0,0.20792134607061924,-0.2622687476446231,0.33924881735871776,0.06981345160973908
SA,2018-07-01,-0.4680881544442079,0.7572855383187402,0.6769098792874146,0.2330885632071355,1530403200.0,0.07827978855922023,-0.21287585696657532,0.2606471609430132,0.03421245472273723
SA,2018-08-01,0.6004114435279321,0.2925627918814761,0.140281366964551,0.9511932755166664,1533081600.0,-0.07164351073916718,-0.13837453862471807,0.06495177318140806,0.019034086559823412
SA,2018-09-01,-0.8285414917734765,-0.2481197395877323,0.8618773316082482,-0.1535222214495144,1535760000.0,-0.09074784705288393,-0.09497755634122139,-0.11723159870506399,0.013195824833830545
SA,2018-10-01,0.0507843044366347,-0.5260237593093108,-1.2233133729561343,-0.1168169394759361,1538352000.0,-0.008826314640242658,-0.11236501309871628,-0.18937233991780544,-0.011169703145554611
SA,2018-11-01,0.390574160942241,-1.5671226877590314,-0.919330288851082,0.0549272532285707,1541030400.0,0.06063000217872319,-0.1594484956608071,-0.17129299331157258,-0.04122022516109038
SA,2018-12-01,-0.1063180039312222,0.76801647493631,-1.0316990709046898,0.3436074790654508,1543622400.0,0.12893795583689394,-0.2226093344521924,-0.1440660008379604,-0.04079661977306317
SA,2019-01-01,-0.8424764970432259,2.563207899727196,0.9603636020860976,-0.3181974667194023,1546300800.0,0.27321645995460336,-0.29296069284438303,-0.06980990531823002,-0.012366261527627981
SA,2019-02-01,-0.5227811259888862,0.0822688104073492,1.2195671774895764,-0.0519534861914436,1548979200.0,0.41637452115998463,-0.3474401268388706,0.1216644885550759,0.01731794943036298
SA,2019-03-01,-0.16850389028992,0.1652369379085669,-0.0815586476005165,-0.0893841993117385,1551398400.0,0.4491919441593581,-0.3459610680846721,0.30612961781529113,0.03503135878426314
SA,2019-04-01,-0.9305821592124808,1.1912040402468165,0.2605778608553546,0.2388059887999247,1554076800.0,0.3464838584284037,-0.3369039754245327,0.4048235061220849,0.05332154631453591
SA,2019-05-01,0.647258611262991,-0.3839740615540812,0.3785490715423165,0.1687812935942005,1556668800.0,0.22644193034986132,-0.3287146149295053,0.3834092276303054,0.06963255968425319
SA,2019-06-01,0.1609767094017102,-0.187945620163715,0.4938116219483834,0.2658933181734828,1559347200.0,0.19931786643288874,-0.30896659390715503,0.3721255598534587,0.06317626930936592
SA,2019-07-01,-0.6619233462828368,0.7392023804484253,0.4810824038649226,-0.2733682198725668,1561939200.0,0.18204466328495816,-0.28501759767638063,0.4269427211370046,0.04254822903255755
SA,2019-08-01,-0.5281881230869387,-0.648361738750939,0.2717483582498925,0.1186676641910438,1564617600.0,0.10935318206740614,-0.2863333676810641,0.519720797144156,0.021437773217203283
SA,2019-09-01,-0.2194847665735122,0.9242039280331616,0.4309753708239334,-0.2672742007273472,1567296000.0,0.025456966523024815,-0.34150629680159894,0.6151406849524402,0.018662789307023725
SA,2019-10-01,-0.1927413374840309,0.5524130309022439,0.7324298275498826,-0.0391441795962492,1569888000.0,-0.25810762553714417,-0.324020273363486,0.5880470011127183,0.030389965330171298
SA,2019-11-01,-0.3019713251245149,-1.2585528765210228,0.97368278304436,0.5046099018424286,1572566400.0,-0.6030702553726721,-0.25934194425280177,0.5410736264446707,0.04166130437425359
SA,2019-12-01,-0.7352910632285418,2.4673338028160465,1.6208547983518002,0.1457252381172473,1575158400.0,-0.945613131739186,-0.1921662320659028,0.5046483547822657,0.05695130597389185
SA,2020-01-01,-0.3003803456413647,-0.7470432736530163,-0.1655701093109378,-0.00333971115161,1577836800.0,-1.3118308996749442,-0.12297977537876295,0.4637615612849461,0.07487350996534974
SA,2020-02-01,0.486452717705391,-2.5436168634089036,0.1427244825899585,0.0705582305060019,1580515200.0,-1.6938263578891843,-0.04941824795951117,0.40779897891418665,0.0924636697913095
NSW,2014-01-01,-1.6211636467308073,0.2434520737510084,2.723722645955551,0.1438992386239794,1388534400.0,-0.3899857800603914,-0.30869453342548986,-1.2203224149028735,-0.038960820131455645
NSW,2014-02-01,0.1986523527758374,-0.4917943559973458,-1.1851027932962095,0.024875191485933,1391212800.0,-0.3197911680267861,-0.26761830625927,-1.03384469237666,-0.04637451994466825
NSW,2014-03-01,1.05954571908322,-0.957193389952902,-0.8839342648434929,-0.3505426579191928,1393632000.0,-0.2549006257220409,-0.23237713412657787,-0.8725067334353844,-0.04924648990730475
NSW,2014-04-01,-0.0247902015135941,-0.716295128319583,-0.6443678408909185,-0.174709953704816,1396310400.0,-0.1910178636978346,-0.18254338556110414,-0.7005373070837808,-0.05231642485185106
NSW,2014-05-01,-0.3594143247862131,0.5468976916448085,-0.2850847368029949,-0.2516468302792365,1398902400.0,-0.1360873459266548,-0.13090840944850377,-0.5370905076578161,-0.058731934374561104
NSW,2014-06-01,-0.7675650353743055,0.3548368896960241,-0.2811204989902211,0.2555088715476046,1401580800.0,-0.029661706675563775,-0.15555515355458788,-0.3661701990810086,-0.05892797363336828
NSW,2014-07-01,-0.4255661896540047,-0.0046621246010669,-0.2945507865280472,0.1289022214303843,1404172800.0,0.14873302440924588,-0.24071475666476347,-0.2140723660022144,-0.03261194130416481
NSW,2014-08-01,1.3501763759869454,-0.1907115534893506,-0.4105144274360714,-0.07854802624994,1406851200.0,0.2792586774317686,-0.27434997364783226,-0.146186671850755,-0.001083860460573577
NSW,2014-09-01,-0.3522017384703013,0.2273860390824573,0.1893124440311808,-0.0783142430529824,1409529600.0,0.21840990568429203,-0.1558249277654489,-0.17905032480688704,0.015066663983032498
NSW,2014-10-01,-0.4554083851699477,1.056789331694489,1.111013561966427,-0.0499276735411839,1412121600.0,0.022657386516530792,0.034891327580803676,-0.2489888494748224,0.006788814242374477
NSW,2014-11-01,-0.9163306510337484,1.7282828925172176,-0.4422229424863459,0.0905919388562179,1414800000.0,-0.1561362573137629,0.1661557905712633,-0.31838947086631575,-0.004829923543131592
NSW,2014-12-01,1.244009356932798,-0.7216419365249429,-0.6488230000619523,0.1305485580755476,1417392000.0,-0.31098439005158307,0.2573343641450658,-0.4316744076108051,0.003929334505278433
NSW,2015-01-01,1.2568507699258662,-1.92956452973732,-0.947205719534164,-0.0442955839133829,1420070400.0,-0.5784480906990359,0.3952949862984957,-0.6068874607370021,0.03612005730909564
NSW,2015-02-01,0.2389018760916932,-0.9087204035899638,-0.5048783164875239,-0.2251168467306197,1422748800.0,-0.8785348103610661,0.4594743417077984,-0.7034023461688712,0.0675873424562233
NSW,2015-03-01,-1.8246041723050437,-0.1990643412904233,1.26929738915479,0.0784230395821969,1425168000.0,-0.9999576896758836,0.4151781244493942,-0.6852779199851505,0.06822910834552523
NSW,2015-04-01,3.10541770799868,-2.1136406052472445,-1.5143031982935238,0.3861718149683501,1427846400.0,-0.9926266738370101,0.299090420556996,-0.6370091418331802,0.04873422459507179
NSW,2015-05-01,0.8455837289745726,-1.1312927212419837,-0.6997650419132632,0.2917366557161731,1430438400.0,-0.9379023524263379,0.17147856503559397,-0.5952187285744636,0.03370750952804574
NSW,2015-06-01,-0.9371969999295202,-0.1306765153964004,0.1163864497316584,-0.449789277736409,1433116800.0,-0.8877545902161763,0.12273858537354183,-0.52322084115504,0.00957854862056546
NSW,2015-07-01,0.5334718985272552,-1.5133078997649712,-0.5686070273324244,-0.0412324022772296,1435708800.0,-0.7742797069060108,0.059348863114004606,-0.3780422121080255,-0.04509026535493078
NSW,2015-08-01,0.1711112047298923,-0.3618780018399014,-0.7219760757839708,-0.1194724340080681,1438387200.0,-0.579751347476737,-0.035822520285868895,-0.2132503309972089,-0.11255270706787388
NSW,2015-09-01,-0.3818410770101823,-0.6648778148985705,0.4501783361747016,-0.2171916963290212,1441065600.0,-0.46281016806758407,-0.07894744724167618,-0.061008401795481525,-0.1399061024415655
NSW,2015-10-01,-0.8156924136160053,2.168458598275798,0.0025665264085965,-0.294103307516162,1443657600.0,-0.4138823688936702,-0.13704243738826308,0.13515202926804717,-0.13556027024708342
NSW,2015-11-01,1.0559399546560415,0.3345692107215967,-0.1443086991074551,-0.0625054479499676,1446336000.0,-0.2949371503156329,-0.31412548819025204,0.3901296503725663,-0.13182603433348794
NSW,2015-12-01,-0.414045943610573,-0.4738968290388889,0.9269791319631686,0.0358238344829713,1448928000.0,-0.11824895508216009,-0.4936358466697666,0.5406741361294715,-0.1294006128302257
NSW,2016-01-01,2.3717147022394607,-1.5013394462422802,-2.395190062733814,-0.1964449941804749,1451606400.0,0.08829651812881502,-0.5979496914354191,0.6384041054865546,-0.11816860525749459
NSW,2016-02-01,-1.0896779043163494,0.2378156796115611,1.8062549718212573,-0.0353150401340438,1454284800.0,0.26600338015114067,-0.6696502343396795,0.6999891027987759,-0.09330573949689297
NSW,2016-03-01,-1.2652629980445207,0.9064705882353044,0.3766575411693295,-0.2622056902282965,1456790400.0,0.34249692572939905,-0.7098599642019522,0.7014342583890796,-0.05525160002021205
NSW,2016-04-01,-1.1700519531507143,1.575920117941095,1.014291418368357,-0.1908245501700238,1459468800.0,0.39482781029682584,-0.5238982886819494,0.545741931257613,-0.006339218659943374
NSW,2016-05-01,0.2759841095859434,0.7690036486423466,0.3723373582209124,0.2080896887890899,1462060800.0,0.35356022715241103,-0.18775149382155928,0.2498909796045119,0.022436434369627476
NSW,2016-06-01,3.391488596450296,-0.4417276859788792,-0.6303655424015879,0.5448650344674965,1464739200.0,0.12743271639095013,0.16799106004221012,-0.03439694651455467,0.03902657379252661
NSW,2016-07-01,1.0789703121504666,-0.1722919328056598,-0.4102617246938251,0.1731399723663154,1467331200.0,-0.20300671836394701,0.38110535321392885,-0.20805389562848847,0.065180390587721
NSW,2016-08-01,0.4735651934180467,-0.1919583751633915,-0.284246294166504,-0.4264858632855057,1470009600.0,-0.356346123804999,0.45816525860700624,-0.30973881449089097,0.06798698754735026
NSW,2016-09-01,2.090413839289436,-1.5764138015981253,-1.9840915702031303,-0.0716680845186252,1472688000.0,-0.29314589878463065,0.34379282451494664,-0.3687979587672046,0.0322530811124061
NSW,2016-10-01,-0.1339273273346881,-2.4967214059791125,0.1435473653119885,0.4130308103380864,1475280000.0,-0.1058497709112488,0.07737531245395536,-0.3754738994277867,-0.005162196873204644
NSW,2016-11-01,-0.8895937577050459,-0.0207282471945795,1.6886803383699238,-0.1473035531077524,1477958400.0,0.09648269772273799,-0.1770972441325062,-0.3553335293758917,-0.007487600133055664
NSW,2016-12-01,-0.5371925648735733,0.624998479774387,-0.7841537076201917,-0.0613322078528368,1480550400.0,0.2603846373966416,-0.37608613997020235,-0.34289661308559605,0.015692867426783764
NSW,2017-01-01,-0.8349057611454423,1.7343754799870723,-0.2638736991898014,0.0338841812912393,1483228800.0,0.37330057443076853,-0.47350980856312735,-0.3225089350262318,0.01754901316989407
NSW,2017-02-01,0.01912349075569,1.2354253539859317,-0.0775023774862759,0.09874206589547,1485907200.0,0.3085174170138291,-0.4864704587464895,-0.2731151827089915,-0.017698627903115455
NSW,2017-03-01,3.2698295729457807,-0.2709744676212722,-1.6083918797860068,0.266757421801334,1488326400.0,0.2512178256782253,-0.47644979807022403,-0.15288773936550465,-0.06699435780341947
NSW,2017-04-01,-0.6522093200650729,-1.3276855398258114,0.1624938782909559,-0.091394069689549,1491004800.0,0.17243729094995824,-0.47544617333798744,0.014355005685133076,-0.11462497548386048
NSW,2017-05-01,-0.1113967711760397,-0.3802408419699112,0.174115670612986,-0.4539473513938907,1493596800.0,0.0936515267574694,-0.5143484987588515,0.17712159231683167,-0.14386492950728172
NSW,2017-06-01,-0.8985365102300462,0.3575640889572042,0.4559863094502674,-0.4739310089602466,1496275200.0,0.14744161522237517,-0.5987244805044865,0.33920456962304224,-0.14884633273051937
NSW,2017-07-01,-0.5411967103240313,0.6757615778581431,0.5015147763191283,-0.2504323689571887,1498867200.0,0.2795981525547192,-0.6114971675434888,0.4198014666470765,-0.13929665064167726
NSW,2017-08-01,-0.8472715950043865,0.2993810536296877,0.8775278735029701,0.2401028245199188,1501545600.0,0.3376728859802503,-0.532064555692451,0.38429463389871743,-0.12226725568359811
NSW,2017-09-01,-1.2343324317288271,1.7775752740203714,0.7698851556054116,0.4536285169758302,1504224000.0,0.3162194884304542,-0.4526599358557427,0.29717328159628464,-0.07674653183736449
NSW,2017-10-01,0.4180839924031165,0.0936260791104715,-0.3572594452403237,-0.036699509927335,1506816000.0,0.31308784788669086,-0.39166988516439727,0.22784870690242473,-0.02646165079503124
NSW,2017-11-01,0.0242783678564979,-1.0232555469479152,0.0084531353047374,-0.1722087105899863,1509494400.0,0.29007294372222486,-0.32427733226207434,0.17059447948066922,0.004709644810779168
NSW,2017-12-01,0.0380423989745271,0.0087924427088026,-0.7271308763081556,-0.0716466389688026,1512086400.0,0.26118752010939844,-0.3193121624256457,0.16266496405669512,0.015512294447624326
NSW,2018-01-01,-1.177389016613092,1.408602638343062,0.8869816438288751,0.0643417238369279,1514764800.0,0.29642614377249255,-0.41328056866708707,0.2351968777220703,0.04359501429653877
NSW,2018-02-01,0.6658988397528391,-0.0767878909119872,-0.1027456715312133,0.1378081866095555,1517443200.0,0.3806734118044777,-0.572413213007516,0.36355966634905645,0.08452382468471072
NSW,2018-03-01,-1.2487580646990195,0.517453580588338,0.8424572519586703,0.2651645977109842,1519862400.0,0.4289885111482469,-0.6871574084388112,0.46734083721533004,0.11660615958291141
NSW,2018-04-01,-1.2424215593662975,2.5679802132603733,0.988754036222872,0.0713024813390998,1522540800.0,0.4524595077126553,-0.7700740616328132,0.552053279917749,0.13555097358458862
NSW,2018-05-01,-0.6473633278452072,0.2062753705182558,0.4371634607665857,0.2052165120793714,1525132800.0,0.45033285027287856,-0.8157740250714708,0.5884738337904473,0.13986079225094125
NSW,2018-06-01,-0.8205004012620258,-0.1296291445861186,0.3392498462264725,0.120082758735232,1527811200.0,0.42966503047372223,-0.7803011742324718,0.5829868189959363,0.12415024095796565
